model,dataset,eval_accuracy
nox-solar-10-7b-v4,bbh_hyperbaton,0.536
nox-solar-10-7b-v4,bbh_logical_deduction_five_objects,0.44
nox-solar-10-7b-v4,bbh_logical_deduction_three_objects,0.628
nox-solar-10-7b-v4,bbh_movie_recommendation,0.508
nox-solar-10-7b-v4,bbh_navigate,0.592
nox-solar-10-7b-v4,bbh_object_counting,0.312
nox-solar-10-7b-v4,bbh_penguins_in_a_table,0.4726027397260274
nox-solar-10-7b-v4,bbh_reasoning_about_colored_objects,0.428
nox-solar-10-7b-v4,bbh_ruin_names,0.624
nox-solar-10-7b-v4,bbh_salient_translation_error_detection,0.576
nox-solar-10-7b-v4,bbh_snarks,0.5955056179775281
nox-solar-10-7b-v4,bbh_sports_understanding,0.7399999999999999
nox-solar-10-7b-v4,bbh_temporal_sequences,0.22
nox-solar-10-7b-v4,bbh_tracking_shuffled_objects_five_objects,0.168
nox-solar-10-7b-v4,bbh_tracking_shuffled_objects_three_objects,0.268
nox-solar-10-7b-v4,bbh_web_of_lies,0.488
nox-solar-10-7b-v4,gpqa,0.3070469798657718
nox-solar-10-7b-v4,gpqa_diamond,0.2777777777777778
nox-solar-10-7b-v4,gpqa_extended,0.315018315018315
nox-solar-10-7b-v4,GPQA,0.3102678571428571
nox-solar-10-7b-v4,math_counting_and_prob_hard,0.0
nox-solar-10-7b-v4,math_geometry_hard,0.0025252525252525
nox-solar-10-7b-v4,math_num_theory_hard,0.0
nox-solar-10-7b-v4,math_precalculus_hard,0.0074074074074074
nox-solar-10-7b-v4,MMLU-Pro,0.3332779255319149
nox-solar-10-7b-v4,musr_murder_mysteries,0.52
nox-solar-10-7b-v4,musr_object_placements,0.26953125
nox-solar-10-7b-v4,musr_team_allocation,0.5
nucleus-22b-token-500b,Big-bench Hard,0.2879708383961117
nucleus-22b-token-500b,bbh_boolean_expressions,0.46
nucleus-22b-token-500b,bbh_date_understanding,0.14
nucleus-22b-token-500b,bbh_disambiguation_qa,0.3
nucleus-22b-token-500b,bbh_hyperbaton,0.516
nucleus-22b-token-500b,bbh_logical_deduction_five_objects,0.184
nucleus-22b-token-500b,bbh_logical_deduction_seven_objects,0.152
nucleus-22b-token-500b,bbh_logical_deduction_three_objects,0.336
nucleus-22b-token-500b,bbh_movie_recommendation,0.276
nucleus-22b-token-500b,bbh_navigate,0.42
nucleus-22b-token-500b,bbh_object_counting,0.084
nucleus-22b-token-500b,bbh_ruin_names,0.208
nucleus-22b-token-500b,bbh_sports_understanding,0.46
nucleus-22b-token-500b,bbh_temporal_sequences,0.256
nucleus-22b-token-500b,bbh_tracking_shuffled_objects_five_objects,0.208
nucleus-22b-token-500b,bbh_tracking_shuffled_objects_seven_objects,0.152
nucleus-22b-token-500b,bbh_web_of_lies,0.488
nucleus-22b-token-500b,gpqa,0.25
nucleus-22b-token-500b,gpqa_extended,0.2582417582417582
nucleus-22b-token-500b,GPQA,0.2433035714285714
nucleus-22b-token-500b,math_algebra_hard,0.0
nucleus-22b-token-500b,math_counting_and_prob_hard,0.0
nucleus-22b-token-500b,math_geometry_hard,0.0
nucleus-22b-token-500b,math_intermediate_algebra_hard,0.0
nucleus-22b-token-500b,math_num_theory_hard,0.0
nucleus-22b-token-500b,math_prealgebra_hard,0.0
nucleus-22b-token-500b,math_precalculus_hard,0.0
nucleus-22b-token-500b,MMLU-Pro,0.116190159574468
nucleus-22b-token-500b,musr,0.3505291005291005
nucleus-22b-token-500b,musr_murder_mysteries,0.5
nucleus-22b-token-500b,musr_object_placements,0.28515625
nucleus-22b-token-500b,musr_team_allocation,0.268
oasst-sft-1-pythia-12b,Big-bench Hard,0.3129664988717237
oasst-sft-1-pythia-12b,bbh_boolean_expressions,0.56
oasst-sft-1-pythia-12b,bbh_date_understanding,0.136
oasst-sft-1-pythia-12b,bbh_disambiguation_qa,0.304
oasst-sft-1-pythia-12b,bbh_geometric_shapes,0.128
oasst-sft-1-pythia-12b,bbh_logical_deduction_five_objects,0.204
oasst-sft-1-pythia-12b,bbh_logical_deduction_seven_objects,0.136
oasst-sft-1-pythia-12b,bbh_logical_deduction_three_objects,0.344
oasst-sft-1-pythia-12b,bbh_movie_recommendation,0.284
oasst-sft-1-pythia-12b,bbh_navigate,0.556
oasst-sft-1-pythia-12b,bbh_object_counting,0.28
oasst-sft-1-pythia-12b,bbh_penguins_in_a_table,0.1301369863013698
oasst-sft-1-pythia-12b,bbh_reasoning_about_colored_objects,0.112
oasst-sft-1-pythia-12b,bbh_ruin_names,0.208
oasst-sft-1-pythia-12b,bbh_salient_translation_error_detection,0.124
oasst-sft-1-pythia-12b,bbh_snarks,0.5337078651685393
oasst-sft-1-pythia-12b,bbh_sports_understanding,0.54
oasst-sft-1-pythia-12b,bbh_temporal_sequences,0.256
oasst-sft-1-pythia-12b,bbh_tracking_shuffled_objects_five_objects,0.172
oasst-sft-1-pythia-12b,bbh_tracking_shuffled_objects_seven_objects,0.156
oasst-sft-1-pythia-12b,bbh_tracking_shuffled_objects_three_objects,0.308
oasst-sft-1-pythia-12b,bbh_web_of_lies,0.552
oasst-sft-1-pythia-12b,gpqa,0.2575503355704698
oasst-sft-1-pythia-12b,gpqa_diamond,0.1868686868686868
oasst-sft-1-pythia-12b,gpqa_extended,0.271062271062271
oasst-sft-1-pythia-12b,GPQA,0.2723214285714285
oasst-sft-1-pythia-12b,math_hard,0.0146022155085599
oasst-sft-1-pythia-12b,math_intermediate_algebra_hard,0.0083333333333333
oasst-sft-1-pythia-12b,math_num_theory_hard,0.0108225108225108
oasst-sft-1-pythia-12b,MMLU-Pro,0.1112865691489361
oasst-sft-1-pythia-12b,musr,0.332010582010582
oasst-sft-1-pythia-12b,musr_murder_mysteries,0.516
oasst-sft-1-pythia-12b,musr_team_allocation,0.236
occiglot-7b-es-en-instruct,Big-bench Hard,0.4089567783370942
occiglot-7b-es-en-instruct,bbh_boolean_expressions,0.7159999999999999
occiglot-7b-es-en-instruct,bbh_causal_judgement,0.6203208556149733
occiglot-7b-es-en-instruct,bbh_date_understanding,0.416
occiglot-7b-es-en-instruct,bbh_disambiguation_qa,0.604
occiglot-7b-es-en-instruct,bbh_formal_fallacies,0.48
occiglot-7b-es-en-instruct,bbh_geometric_shapes,0.484
occiglot-7b-es-en-instruct,bbh_hyperbaton,0.52
occiglot-7b-es-en-instruct,bbh_logical_deduction_five_objects,0.292
occiglot-7b-es-en-instruct,bbh_logical_deduction_seven_objects,0.32
occiglot-7b-es-en-instruct,bbh_movie_recommendation,0.616
occiglot-7b-es-en-instruct,bbh_navigate,0.424
occiglot-7b-es-en-instruct,bbh_object_counting,0.348
occiglot-7b-es-en-instruct,bbh_reasoning_about_colored_objects,0.324
occiglot-7b-es-en-instruct,bbh_salient_translation_error_detection,0.268
occiglot-7b-es-en-instruct,bbh_snarks,0.5280898876404494
occiglot-7b-es-en-instruct,bbh_sports_understanding,0.608
occiglot-7b-es-en-instruct,bbh_temporal_sequences,0.18
occiglot-7b-es-en-instruct,bbh_tracking_shuffled_objects_five_objects,0.18
occiglot-7b-es-en-instruct,bbh_tracking_shuffled_objects_seven_objects,0.104
occiglot-7b-es-en-instruct,bbh_tracking_shuffled_objects_three_objects,0.344
occiglot-7b-es-en-instruct,bbh_web_of_lies,0.468
occiglot-7b-es-en-instruct,gpqa,0.259228187919463
occiglot-7b-es-en-instruct,gpqa_diamond,0.2626262626262626
occiglot-7b-es-en-instruct,gpqa_extended,0.2564102564102564
occiglot-7b-es-en-instruct,math_algebra_hard,0.0293159609120521
occiglot-7b-es-en-instruct,math_counting_and_prob_hard,0.0
occiglot-7b-es-en-instruct,math_hard,0.0211480362537764
occiglot-7b-es-en-instruct,math_intermediate_algebra_hard,0.0178571428571428
occiglot-7b-es-en-instruct,math_num_theory_hard,0.0216450216450216
occiglot-7b-es-en-instruct,math_prealgebra_hard,0.0310880829015544
occiglot-7b-es-en-instruct,math_precalculus_hard,0.0148148148148148
occiglot-7b-es-en-instruct,MMLU-Pro,0.2310505319148935
occiglot-7b-es-en-instruct,musr_murder_mysteries,0.516
occiglot-7b-es-en-instruct,musr_object_placements,0.28125
occiglot-7b-es-en-instruct,musr_team_allocation,0.324
olmner-7b,bbh_boolean_expressions,0.84
olmner-7b,bbh_causal_judgement,0.5882352941176471
olmner-7b,bbh_date_understanding,0.572
olmner-7b,bbh_disambiguation_qa,0.628
olmner-7b,bbh_formal_fallacies,0.592
olmner-7b,bbh_geometric_shapes,0.54
olmner-7b,bbh_hyperbaton,0.54
olmner-7b,bbh_logical_deduction_five_objects,0.56
olmner-7b,bbh_logical_deduction_three_objects,0.78
olmner-7b,bbh_movie_recommendation,0.668
olmner-7b,bbh_navigate,0.68
olmner-7b,bbh_object_counting,0.392
olmner-7b,bbh_penguins_in_a_table,0.5821917808219178
olmner-7b,bbh_reasoning_about_colored_objects,0.64
olmner-7b,bbh_salient_translation_error_detection,0.528
olmner-7b,bbh_snarks,0.6853932584269663
olmner-7b,bbh_sports_understanding,0.752
olmner-7b,bbh_tracking_shuffled_objects_five_objects,0.18
olmner-7b,bbh_tracking_shuffled_objects_seven_objects,0.128
olmner-7b,bbh_tracking_shuffled_objects_three_objects,0.236
olmner-7b,bbh_web_of_lies,0.528
olmner-7b,gpqa_diamond,0.3131313131313131
olmner-7b,gpqa_extended,0.3076923076923077
olmner-7b,GPQA,0.3058035714285714
olmner-7b,math_algebra_hard,0.758957654723127
olmner-7b,math_counting_and_prob_hard,0.5284552845528455
olmner-7b,math_geometry_hard,0.303030303030303
olmner-7b,math_hard,0.4629909365558912
olmner-7b,math_intermediate_algebra_hard,0.1642857142857142
olmner-7b,math_num_theory_hard,0.5454545454545454
olmner-7b,math_precalculus_hard,0.1777777777777777
olmner-7b,musr_murder_mysteries,0.544
olmner-7b,musr_object_placements,0.25390625
olmner-della-7b,Big-bench Hard,0.5457385870508592
olmner-della-7b,bbh_boolean_expressions,0.84
olmner-della-7b,bbh_causal_judgement,0.5935828877005348
olmner-della-7b,bbh_date_understanding,0.58
olmner-della-7b,bbh_disambiguation_qa,0.624
olmner-della-7b,bbh_hyperbaton,0.54
olmner-della-7b,bbh_logical_deduction_five_objects,0.552
olmner-della-7b,bbh_logical_deduction_three_objects,0.76
olmner-della-7b,bbh_movie_recommendation,0.636
olmner-della-7b,bbh_navigate,0.684
olmner-della-7b,bbh_object_counting,0.364
olmner-della-7b,bbh_penguins_in_a_table,0.5958904109589042
olmner-della-7b,bbh_reasoning_about_colored_objects,0.636
olmner-della-7b,bbh_salient_translation_error_detection,0.548
olmner-della-7b,bbh_sports_understanding,0.716
olmner-della-7b,bbh_temporal_sequences,0.512
olmner-della-7b,bbh_tracking_shuffled_objects_five_objects,0.176
olmner-della-7b,bbh_tracking_shuffled_objects_three_objects,0.26
olmner-della-7b,bbh_web_of_lies,0.544
olmner-della-7b,gpqa,0.3011744966442953
olmner-della-7b,gpqa_diamond,0.2979797979797979
olmner-della-7b,GPQA,0.3147321428571428
olmner-della-7b,math_algebra_hard,0.745928338762215
olmner-della-7b,math_counting_and_prob_hard,0.4959349593495935
olmner-della-7b,math_hard,0.4962235649546828
olmner-della-7b,math_num_theory_hard,0.6038961038961039
olmner-della-7b,math_prealgebra_hard,0.6735751295336787
olmner-della-7b,math_precalculus_hard,0.2296296296296296
olmner-della-7b,MMLU-Pro,0.4385804521276595
olmner-della-7b,musr,0.4193121693121693
olmner-della-7b,musr_object_placements,0.23828125
olmner-della-7b,musr_team_allocation,0.484
olmner-o1-7b,Big-bench Hard,0.545217844124284
olmner-o1-7b,bbh_boolean_expressions,0.856
olmner-o1-7b,bbh_causal_judgement,0.5828877005347594
olmner-o1-7b,bbh_date_understanding,0.56
olmner-o1-7b,bbh_disambiguation_qa,0.628
olmner-o1-7b,bbh_formal_fallacies,0.592
olmner-o1-7b,bbh_geometric_shapes,0.536
olmner-o1-7b,bbh_logical_deduction_five_objects,0.536
olmner-o1-7b,bbh_logical_deduction_seven_objects,0.496
olmner-o1-7b,bbh_logical_deduction_three_objects,0.764
olmner-o1-7b,bbh_movie_recommendation,0.632
olmner-o1-7b,bbh_navigate,0.68
olmner-o1-7b,bbh_object_counting,0.36
olmner-o1-7b,bbh_reasoning_about_colored_objects,0.632
olmner-o1-7b,bbh_ruin_names,0.572
olmner-o1-7b,bbh_snarks,0.7078651685393258
olmner-o1-7b,bbh_sports_understanding,0.728
olmner-o1-7b,bbh_temporal_sequences,0.512
olmner-o1-7b,bbh_tracking_shuffled_objects_five_objects,0.2
olmner-o1-7b,bbh_tracking_shuffled_objects_seven_objects,0.148
olmner-o1-7b,bbh_tracking_shuffled_objects_three_objects,0.244
olmner-o1-7b,gpqa,0.3011744966442953
olmner-o1-7b,gpqa_diamond,0.2979797979797979
olmner-o1-7b,gpqa_extended,0.2893772893772894
olmner-o1-7b,GPQA,0.3169642857142857
olmner-o1-7b,math_algebra_hard,0.7785016286644951
olmner-o1-7b,math_counting_and_prob_hard,0.4959349593495935
olmner-o1-7b,math_geometry_hard,0.3257575757575757
olmner-o1-7b,math_hard,0.4924471299093655
olmner-o1-7b,math_intermediate_algebra_hard,0.2392857142857143
olmner-o1-7b,math_num_theory_hard,0.538961038961039
olmner-o1-7b,math_prealgebra_hard,0.6528497409326425
olmner-o1-7b,MMLU-Pro,0.4385804521276595
olmner-o1-7b,musr,0.4285714285714285
olmner-o1-7b,musr_object_placements,0.26171875
olmner-o1-7b,musr_team_allocation,0.48
olmner-sbr-7b,Big-bench Hard,0.5433084533935081
olmner-sbr-7b,bbh_boolean_expressions,0.852
olmner-sbr-7b,bbh_causal_judgement,0.5614973262032086
olmner-sbr-7b,bbh_date_understanding,0.564
olmner-sbr-7b,bbh_disambiguation_qa,0.624
olmner-sbr-7b,bbh_formal_fallacies,0.592
olmner-sbr-7b,bbh_geometric_shapes,0.544
olmner-sbr-7b,bbh_hyperbaton,0.536
olmner-sbr-7b,bbh_logical_deduction_five_objects,0.536
olmner-sbr-7b,bbh_logical_deduction_three_objects,0.78
olmner-sbr-7b,bbh_movie_recommendation,0.64
olmner-sbr-7b,bbh_navigate,0.668
olmner-sbr-7b,bbh_object_counting,0.352
olmner-sbr-7b,bbh_penguins_in_a_table,0.5753424657534246
olmner-sbr-7b,bbh_ruin_names,0.564
olmner-sbr-7b,bbh_salient_translation_error_detection,0.556
olmner-sbr-7b,bbh_snarks,0.7191011235955056
olmner-sbr-7b,bbh_temporal_sequences,0.52
olmner-sbr-7b,bbh_tracking_shuffled_objects_five_objects,0.192
olmner-sbr-7b,bbh_tracking_shuffled_objects_seven_objects,0.124
olmner-sbr-7b,bbh_tracking_shuffled_objects_three_objects,0.22
olmner-sbr-7b,gpqa,0.3087248322147651
olmner-sbr-7b,gpqa_diamond,0.3232323232323232
olmner-sbr-7b,gpqa_extended,0.2912087912087912
olmner-sbr-7b,GPQA,0.3236607142857143
olmner-sbr-7b,math_counting_and_prob_hard,0.4715447154471545
olmner-sbr-7b,math_geometry_hard,0.3333333333333333
olmner-sbr-7b,math_hard,0.4947129909365559
olmner-sbr-7b,math_intermediate_algebra_hard,0.2178571428571428
olmner-sbr-7b,math_num_theory_hard,0.577922077922078
olmner-sbr-7b,math_precalculus_hard,0.2518518518518518
olmner-sbr-7b,MMLU-Pro,0.4412400265957447
olmner-sbr-7b,musr,0.414021164021164
olmner-sbr-7b,musr_murder_mysteries,0.536
olmner-sbr-7b,musr_object_placements,0.24609375
olmner-sbr-7b,musr_team_allocation,0.464
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,Big-bench Hard,0.2975177920499913
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_boolean_expressions,0.54
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_causal_judgement,0.5080213903743316
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_date_understanding,0.176
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_disambiguation_qa,0.324
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_formal_fallacies,0.496
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_geometric_shapes,0.128
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_hyperbaton,0.484
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_logical_deduction_five_objects,0.172
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_logical_deduction_three_objects,0.344
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_movie_recommendation,0.276
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_navigate,0.42
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_object_counting,0.056
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_penguins_in_a_table,0.2260273972602739
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_reasoning_about_colored_objects,0.1
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_ruin_names,0.208
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_salient_translation_error_detection,0.192
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_sports_understanding,0.456
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_tracking_shuffled_objects_five_objects,0.208
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_tracking_shuffled_objects_seven_objects,0.152
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_tracking_shuffled_objects_three_objects,0.332
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,bbh_web_of_lies,0.512
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,gpqa,0.2676174496644295
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,gpqa_diamond,0.2828282828282828
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,GPQA,0.2522321428571428
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_algebra_hard,0.006514657980456
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_geometry_hard,0.0
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_hard,0.0105740181268882
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_intermediate_algebra_hard,0.0142857142857142
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_num_theory_hard,0.0129870129870129
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_prealgebra_hard,0.0155440414507772
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,math_precalculus_hard,0.0074074074074074
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,musr,0.3624338624338624
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,musr_murder_mysteries,0.504
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,musr_object_placements,0.27734375
ontocord-wide-3b-stage1-shuf-sample1-jsonl-pretrained-autoredteam-helpful-0-25-helpful,musr_team_allocation,0.308
ontocord-wide-7b-stacked-stage1,Big-bench Hard,0.286408609616386
ontocord-wide-7b-stacked-stage1,bbh_boolean_expressions,0.54
ontocord-wide-7b-stacked-stage1,bbh_causal_judgement,0.5187165775401069
ontocord-wide-7b-stacked-stage1,bbh_disambiguation_qa,0.284
ontocord-wide-7b-stacked-stage1,bbh_formal_fallacies,0.468
ontocord-wide-7b-stacked-stage1,bbh_geometric_shapes,0.096
ontocord-wide-7b-stacked-stage1,bbh_hyperbaton,0.476
ontocord-wide-7b-stacked-stage1,bbh_logical_deduction_five_objects,0.2
ontocord-wide-7b-stacked-stage1,bbh_logical_deduction_seven_objects,0.144
ontocord-wide-7b-stacked-stage1,bbh_logical_deduction_three_objects,0.336
ontocord-wide-7b-stacked-stage1,bbh_movie_recommendation,0.276
ontocord-wide-7b-stacked-stage1,bbh_navigate,0.42
ontocord-wide-7b-stacked-stage1,bbh_reasoning_about_colored_objects,0.048
ontocord-wide-7b-stacked-stage1,bbh_ruin_names,0.208
ontocord-wide-7b-stacked-stage1,bbh_salient_translation_error_detection,0.12
ontocord-wide-7b-stacked-stage1,bbh_snarks,0.5
ontocord-wide-7b-stacked-stage1,bbh_sports_understanding,0.46
ontocord-wide-7b-stacked-stage1,bbh_temporal_sequences,0.256
ontocord-wide-7b-stacked-stage1,bbh_tracking_shuffled_objects_five_objects,0.208
ontocord-wide-7b-stacked-stage1,bbh_tracking_shuffled_objects_seven_objects,0.156
ontocord-wide-7b-stacked-stage1,bbh_tracking_shuffled_objects_three_objects,0.332
ontocord-wide-7b-stacked-stage1,bbh_web_of_lies,0.488
ontocord-wide-7b-stacked-stage1,gpqa,0.2533557046979866
ontocord-wide-7b-stacked-stage1,gpqa_diamond,0.2727272727272727
ontocord-wide-7b-stacked-stage1,gpqa_extended,0.2454212454212454
ontocord-wide-7b-stacked-stage1,GPQA,0.2544642857142857
ontocord-wide-7b-stacked-stage1,math_algebra_hard,0.009771986970684
ontocord-wide-7b-stacked-stage1,math_counting_and_prob_hard,0.0
ontocord-wide-7b-stacked-stage1,math_geometry_hard,0.0075757575757575
ontocord-wide-7b-stacked-stage1,math_hard,0.0090634441087613
ontocord-wide-7b-stacked-stage1,math_num_theory_hard,0.0129870129870129
ontocord-wide-7b-stacked-stage1,math_prealgebra_hard,0.005181347150259
ontocord-wide-7b-stacked-stage1,math_precalculus_hard,0.0296296296296296
ontocord-wide-7b-stacked-stage1,MMLU-Pro,0.1105385638297872
ontocord-wide-7b-stacked-stage1,musr,0.3597883597883597
ontocord-wide-7b-stacked-stage1,musr_object_placements,0.2890625
ontocord-wide-7b-stacked-stage1,musr_team_allocation,0.28
ontocord-wide-7b-stacked-stage1-instruct,Big-bench Hard,0.2827634091303593
ontocord-wide-7b-stacked-stage1-instruct,bbh_boolean_expressions,0.544
ontocord-wide-7b-stacked-stage1-instruct,bbh_causal_judgement,0.5187165775401069
ontocord-wide-7b-stacked-stage1-instruct,bbh_date_understanding,0.14
ontocord-wide-7b-stacked-stage1-instruct,bbh_disambiguation_qa,0.308
ontocord-wide-7b-stacked-stage1-instruct,bbh_formal_fallacies,0.472
ontocord-wide-7b-stacked-stage1-instruct,bbh_geometric_shapes,0.052
ontocord-wide-7b-stacked-stage1-instruct,bbh_logical_deduction_five_objects,0.184
ontocord-wide-7b-stacked-stage1-instruct,bbh_logical_deduction_seven_objects,0.152
ontocord-wide-7b-stacked-stage1-instruct,bbh_logical_deduction_three_objects,0.336
ontocord-wide-7b-stacked-stage1-instruct,bbh_movie_recommendation,0.276
ontocord-wide-7b-stacked-stage1-instruct,bbh_navigate,0.42
ontocord-wide-7b-stacked-stage1-instruct,bbh_object_counting,0.06
ontocord-wide-7b-stacked-stage1-instruct,bbh_penguins_in_a_table,0.1643835616438356
ontocord-wide-7b-stacked-stage1-instruct,bbh_reasoning_about_colored_objects,0.052
ontocord-wide-7b-stacked-stage1-instruct,bbh_ruin_names,0.208
ontocord-wide-7b-stacked-stage1-instruct,bbh_salient_translation_error_detection,0.12
ontocord-wide-7b-stacked-stage1-instruct,bbh_snarks,0.4662921348314606
ontocord-wide-7b-stacked-stage1-instruct,bbh_sports_understanding,0.46
ontocord-wide-7b-stacked-stage1-instruct,bbh_temporal_sequences,0.256
ontocord-wide-7b-stacked-stage1-instruct,bbh_tracking_shuffled_objects_five_objects,0.208
ontocord-wide-7b-stacked-stage1-instruct,bbh_tracking_shuffled_objects_seven_objects,0.152
ontocord-wide-7b-stacked-stage1-instruct,bbh_web_of_lies,0.484
ontocord-wide-7b-stacked-stage1-instruct,gpqa,0.2466442953020134
ontocord-wide-7b-stacked-stage1-instruct,gpqa_diamond,0.2727272727272727
ontocord-wide-7b-stacked-stage1-instruct,gpqa_extended,0.2417582417582417
ontocord-wide-7b-stacked-stage1-instruct,GPQA,0.2410714285714285
ontocord-wide-7b-stacked-stage1-instruct,math_algebra_hard,0.019543973941368
ontocord-wide-7b-stacked-stage1-instruct,math_counting_and_prob_hard,0.0
ontocord-wide-7b-stacked-stage1-instruct,math_geometry_hard,0.0
ontocord-wide-7b-stacked-stage1-instruct,math_hard,0.0067975830815709
ontocord-wide-7b-stacked-stage1-instruct,math_num_theory_hard,0.0064935064935064
ontocord-wide-7b-stacked-stage1-instruct,math_prealgebra_hard,0.005181347150259
ontocord-wide-7b-stacked-stage1-instruct,math_precalculus_hard,0.0
ontocord-wide-7b-stacked-stage1-instruct,MMLU-Pro,0.1117021276595744
ontocord-wide-7b-stacked-stage1-instruct,musr,0.3531746031746032
ontocord-wide-7b-stacked-stage1-instruct,musr_murder_mysteries,0.496
ontocord-wide-7b-stacked-stage1-instruct,musr_object_placements,0.27734375
ontocord-wide-7b-stacked-stage1-instruct,musr_team_allocation,0.288
openbuddy-falcon3-10b-v24-2-131k,Big-bench Hard,0.5971185558062836
openbuddy-falcon3-10b-v24-2-131k,bbh_boolean_expressions,0.86
openbuddy-falcon3-10b-v24-2-131k,bbh_causal_judgement,0.6684491978609626
openbuddy-falcon3-10b-v24-2-131k,bbh_date_understanding,0.592
openbuddy-falcon3-10b-v24-2-131k,bbh_disambiguation_qa,0.652
openbuddy-falcon3-10b-v24-2-131k,bbh_geometric_shapes,0.56
openbuddy-falcon3-10b-v24-2-131k,bbh_logical_deduction_five_objects,0.576
openbuddy-falcon3-10b-v24-2-131k,bbh_logical_deduction_seven_objects,0.6
openbuddy-falcon3-10b-v24-2-131k,bbh_logical_deduction_three_objects,0.824
openbuddy-falcon3-10b-v24-2-131k,bbh_movie_recommendation,0.78
openbuddy-falcon3-10b-v24-2-131k,bbh_navigate,0.636
openbuddy-falcon3-10b-v24-2-131k,bbh_object_counting,0.364
openbuddy-falcon3-10b-v24-2-131k,bbh_penguins_in_a_table,0.6027397260273972
openbuddy-falcon3-10b-v24-2-131k,bbh_reasoning_about_colored_objects,0.724
openbuddy-falcon3-10b-v24-2-131k,bbh_snarks,0.797752808988764
openbuddy-falcon3-10b-v24-2-131k,bbh_sports_understanding,0.688
openbuddy-falcon3-10b-v24-2-131k,bbh_tracking_shuffled_objects_five_objects,0.228
openbuddy-falcon3-10b-v24-2-131k,bbh_tracking_shuffled_objects_seven_objects,0.22
openbuddy-falcon3-10b-v24-2-131k,bbh_tracking_shuffled_objects_three_objects,0.304
openbuddy-falcon3-10b-v24-2-131k,bbh_web_of_lies,0.516
openbuddy-falcon3-10b-v24-2-131k,gpqa_extended,0.2967032967032967
