model,dataset,eval_accuracy
jessi-v0-1-qwen2-5-7b-instruct,bbh_date_understanding,0.005560000000000001
jessi-v0-1-qwen2-5-7b-instruct,bbh_formal_fallacies,0.0060349999999999996
jessi-v0-1-qwen2-5-7b-instruct,bbh_geometric_shapes,0.004965
jessi-v0-1-qwen2-5-7b-instruct,bbh_hyperbaton,0.005375
jessi-v0-1-qwen2-5-7b-instruct,bbh_logical_deduction_seven_objects,0.004475
jessi-v0-1-qwen2-5-7b-instruct,bbh_logical_deduction_three_objects,0.00756
jessi-v0-1-qwen2-5-7b-instruct,bbh_movie_recommendation,0.005825
jessi-v0-1-qwen2-5-7b-instruct,bbh_navigate,0.006795
jessi-v0-1-qwen2-5-7b-instruct,bbh_object_counting,0.0035949999999999997
jessi-v0-1-qwen2-5-7b-instruct,bbh_penguins_in_a_table,0.0057363013698630136
jessi-v0-1-qwen2-5-7b-instruct,bbh_reasoning_about_colored_objects,0.0062900000000000005
jessi-v0-1-qwen2-5-7b-instruct,bbh_ruin_names,0.00573
jessi-v0-1-qwen2-5-7b-instruct,bbh_salient_translation_error_detection,0.0053950000000000005
jessi-v0-1-qwen2-5-7b-instruct,bbh_snarks,0.007057584269662921
jessi-v0-1-qwen2-5-7b-instruct,bbh_sports_understanding,0.00709
jessi-v0-1-qwen2-5-7b-instruct,bbh_temporal_sequences,0.00481
jessi-v0-1-qwen2-5-7b-instruct,bbh_tracking_shuffled_objects_five_objects,0.001665
jessi-v0-1-qwen2-5-7b-instruct,bbh_tracking_shuffled_objects_seven_objects,0.0013800000000000002
jessi-v0-1-qwen2-5-7b-instruct,bbh_tracking_shuffled_objects_three_objects,0.002565
jessi-v0-1-qwen2-5-7b-instruct,gpqa,0.003028523489932886
jessi-v0-1-qwen2-5-7b-instruct,gpqa_diamond,0.003087121212121212
jessi-v0-1-qwen2-5-7b-instruct,GPQA,0.003021763392857143
jessi-v0-1-qwen2-5-7b-instruct,math_algebra_hard,0.0022475570032573287
jessi-v0-1-qwen2-5-7b-instruct,math_hard,0.00122262084592145
jessi-v0-1-qwen2-5-7b-instruct,math_intermediate_algebra_hard,0.00034821428571428503
jessi-v0-1-qwen2-5-7b-instruct,math_num_theory_hard,0.001160714285714285
jessi-v0-1-qwen2-5-7b-instruct,math_precalculus_hard,0.000388888888888888
jessi-v0-1-qwen2-5-7b-instruct,MMLU-Pro,0.004243371841755319
jessi-v0-1-qwen2-5-7b-instruct,musr,0.0041005291005291
jessi-v0-1-qwen2-5-7b-instruct,musr_murder_mysteries,0.005305
jessi-v0-1-qwen2-5-7b-instruct,musr_object_placements,0.003017578125
jessi-v0-1-qwen2-5-7b-instruct,musr_team_allocation,0.004005
jessi-v0-2-falcon3-10b-instruct,Big-bench Hard,0.006181218538448187
jessi-v0-2-falcon3-10b-instruct,bbh_boolean_expressions,0.00848
jessi-v0-2-falcon3-10b-instruct,bbh_causal_judgement,0.006470588235294118
jessi-v0-2-falcon3-10b-instruct,bbh_date_understanding,0.0058
jessi-v0-2-falcon3-10b-instruct,bbh_disambiguation_qa,0.00724
jessi-v0-2-falcon3-10b-instruct,bbh_geometric_shapes,0.00592
jessi-v0-2-falcon3-10b-instruct,bbh_logical_deduction_three_objects,0.00808
jessi-v0-2-falcon3-10b-instruct,bbh_movie_recommendation,0.0078000000000000005
jessi-v0-2-falcon3-10b-instruct,bbh_navigate,0.00688
jessi-v0-2-falcon3-10b-instruct,bbh_object_counting,0.0037199999999999998
jessi-v0-2-falcon3-10b-instruct,bbh_penguins_in_a_table,0.0061643835616438354
jessi-v0-2-falcon3-10b-instruct,bbh_ruin_names,0.00764
jessi-v0-2-falcon3-10b-instruct,bbh_salient_translation_error_detection,0.0058
jessi-v0-2-falcon3-10b-instruct,bbh_sports_understanding,0.0066
jessi-v0-2-falcon3-10b-instruct,bbh_temporal_sequences,0.0074
jessi-v0-2-falcon3-10b-instruct,bbh_tracking_shuffled_objects_five_objects,0.00248
jessi-v0-2-falcon3-10b-instruct,bbh_tracking_shuffled_objects_seven_objects,0.0028000000000000004
jessi-v0-2-falcon3-10b-instruct,gpqa,0.003288590604026846
jessi-v0-2-falcon3-10b-instruct,gpqa_diamond,0.003333333333333333
jessi-v0-2-falcon3-10b-instruct,gpqa_extended,0.0033516483516483507
jessi-v0-2-falcon3-10b-instruct,math_algebra_hard,0.003713355048859935
jessi-v0-2-falcon3-10b-instruct,math_counting_and_prob_hard,0.001707317073170731
jessi-v0-2-falcon3-10b-instruct,math_geometry_hard,0.000568181818181818
jessi-v0-2-falcon3-10b-instruct,math_hard,0.002073262839879154
jessi-v0-2-falcon3-10b-instruct,math_intermediate_algebra_hard,0.000589285714285714
jessi-v0-2-falcon3-10b-instruct,math_num_theory_hard,0.002694805194805194
jessi-v0-2-falcon3-10b-instruct,math_prealgebra_hard,0.0033160621761658023
jessi-v0-2-falcon3-10b-instruct,math_precalculus_hard,0.00074074074074074
jessi-v0-2-falcon3-10b-instruct,MMLU-Pro,0.004354222074468085
jessi-v0-2-falcon3-10b-instruct,musr,0.004272486772486772
jessi-v0-2-falcon3-10b-instruct,musr_object_placements,0.0031640625
jessi-v0-2-falcon3-10b-instruct,musr_team_allocation,0.00388
jessi-v0-2-falcon3-7b-instruct,Big-bench Hard,0.0053185210900885274
jessi-v0-2-falcon3-7b-instruct,bbh_boolean_expressions,0.008493333333333334
jessi-v0-2-falcon3-7b-instruct,bbh_causal_judgement,0.0063458110516934054
jessi-v0-2-falcon3-7b-instruct,bbh_date_understanding,0.005413333333333333
jessi-v0-2-falcon3-7b-instruct,bbh_disambiguation_qa,0.006960000000000001
jessi-v0-2-falcon3-7b-instruct,bbh_formal_fallacies,0.005973333333333333
jessi-v0-2-falcon3-7b-instruct,bbh_geometric_shapes,0.00504
jessi-v0-2-falcon3-7b-instruct,bbh_hyperbaton,0.0054533333333333335
jessi-v0-2-falcon3-7b-instruct,bbh_logical_deduction_five_objects,0.005093333333333333
jessi-v0-2-falcon3-7b-instruct,bbh_logical_deduction_seven_objects,0.0047333333333333324
jessi-v0-2-falcon3-7b-instruct,bbh_logical_deduction_three_objects,0.007893333333333334
jessi-v0-2-falcon3-7b-instruct,bbh_movie_recommendation,0.007840000000000001
jessi-v0-2-falcon3-7b-instruct,bbh_navigate,0.0067466666666666664
jessi-v0-2-falcon3-7b-instruct,bbh_penguins_in_a_table,0.005639269406392694
jessi-v0-2-falcon3-7b-instruct,bbh_reasoning_about_colored_objects,0.005613333333333334
jessi-v0-2-falcon3-7b-instruct,bbh_salient_translation_error_detection,0.005306666666666667
jessi-v0-2-falcon3-7b-instruct,bbh_snarks,0.007921348314606742
jessi-v0-2-falcon3-7b-instruct,bbh_sports_understanding,0.00624
jessi-v0-2-falcon3-7b-instruct,bbh_tracking_shuffled_objects_seven_objects,0.001733333333333333
jessi-v0-2-falcon3-7b-instruct,bbh_tracking_shuffled_objects_three_objects,0.003333333333333333
jessi-v0-2-falcon3-7b-instruct,gpqa,0.003159955257270694
jessi-v0-2-falcon3-7b-instruct,gpqa_diamond,0.003063973063973064
jessi-v0-2-falcon3-7b-instruct,gpqa_extended,0.0033150183150183147
jessi-v0-2-falcon3-7b-instruct,GPQA,0.003013392857142857
jessi-v0-2-falcon3-7b-instruct,math_algebra_hard,0.005374592833876222
jessi-v0-2-falcon3-7b-instruct,math_geometry_hard,0.001136363636363636
jessi-v0-2-falcon3-7b-instruct,math_intermediate_algebra_hard,0.0006309523809523809
jessi-v0-2-falcon3-7b-instruct,math_num_theory_hard,0.001796536796536796
jessi-v0-2-falcon3-7b-instruct,math_prealgebra_hard,0.004317789291882556
jessi-v0-2-falcon3-7b-instruct,math_precalculus_hard,0.000962962962962962
jessi-v0-2-falcon3-7b-instruct,MMLU-Pro,0.0039018173758865247
jessi-v0-2-falcon3-7b-instruct,musr,0.004585537918871252
jessi-v0-2-falcon3-7b-instruct,musr_murder_mysteries,0.005773333333333333
jessi-v0-2-falcon3-7b-instruct,musr_object_placements,0.0035286458333333333
jessi-v0-2-falcon3-7b-instruct,musr_team_allocation,0.004479999999999999
jessi-v0-3-falcon3-7b-instruct,Big-bench Hard,0.005344558236417289
jessi-v0-3-falcon3-7b-instruct,bbh_boolean_expressions,0.008666666666666666
jessi-v0-3-falcon3-7b-instruct,bbh_date_understanding,0.0054
jessi-v0-3-falcon3-7b-instruct,bbh_disambiguation_qa,0.006960000000000001
jessi-v0-3-falcon3-7b-instruct,bbh_formal_fallacies,0.006013333333333332
jessi-v0-3-falcon3-7b-instruct,bbh_geometric_shapes,0.0051466666666666674
jessi-v0-3-falcon3-7b-instruct,bbh_logical_deduction_five_objects,0.005346666666666667
jessi-v0-3-falcon3-7b-instruct,bbh_logical_deduction_three_objects,0.007906666666666666
jessi-v0-3-falcon3-7b-instruct,bbh_movie_recommendation,0.007799999999999999
jessi-v0-3-falcon3-7b-instruct,bbh_navigate,0.0064
jessi-v0-3-falcon3-7b-instruct,bbh_object_counting,0.003626666666666667
jessi-v0-3-falcon3-7b-instruct,bbh_penguins_in_a_table,0.005684931506849314
jessi-v0-3-falcon3-7b-instruct,bbh_reasoning_about_colored_objects,0.0057866666666666665
jessi-v0-3-falcon3-7b-instruct,bbh_ruin_names,0.004946666666666666
jessi-v0-3-falcon3-7b-instruct,bbh_salient_translation_error_detection,0.00536
jessi-v0-3-falcon3-7b-instruct,bbh_snarks,0.007715355805243446
jessi-v0-3-falcon3-7b-instruct,bbh_temporal_sequences,0.002279999999999999
jessi-v0-3-falcon3-7b-instruct,bbh_tracking_shuffled_objects_five_objects,0.0015466666666666658
jessi-v0-3-falcon3-7b-instruct,bbh_tracking_shuffled_objects_seven_objects,0.001613333333333333
jessi-v0-3-falcon3-7b-instruct,bbh_tracking_shuffled_objects_three_objects,0.003
jessi-v0-3-falcon3-7b-instruct,bbh_web_of_lies,0.00508
jessi-v0-3-falcon3-7b-instruct,gpqa,0.0032019015659955257
jessi-v0-3-falcon3-7b-instruct,gpqa_diamond,0.003181818181818182
jessi-v0-3-falcon3-7b-instruct,gpqa_extended,0.003278388278388278
jessi-v0-3-falcon3-7b-instruct,GPQA,0.0031175595238095237
jessi-v0-3-falcon3-7b-instruct,math_counting_and_prob_hard,0.002059620596205962
jessi-v0-3-falcon3-7b-instruct,math_geometry_hard,0.000782828282828282
jessi-v0-3-falcon3-7b-instruct,math_hard,0.002275931520644511
jessi-v0-3-falcon3-7b-instruct,math_intermediate_algebra_hard,0.0006309523809523809
jessi-v0-3-falcon3-7b-instruct,math_num_theory_hard,0.002272727272727272
jessi-v0-3-falcon3-7b-instruct,math_prealgebra_hard,0.004110535405872193
jessi-v0-3-falcon3-7b-instruct,MMLU-Pro,0.003964428191489362
jessi-v0-3-falcon3-7b-instruct,musr,0.0045767195767195765
jessi-v0-3-falcon3-7b-instruct,musr_murder_mysteries,0.005679999999999999
jessi-v0-3-falcon3-7b-instruct,musr_object_placements,0.003502604166666667
jessi-v0-3-falcon3-7b-instruct,musr_team_allocation,0.004573333333333333
jessi-v0-4-falcon3-7b-instruct,Big-bench Hard,0.005486894636347856
jessi-v0-4-falcon3-7b-instruct,bbh_boolean_expressions,0.00868
jessi-v0-4-falcon3-7b-instruct,bbh_causal_judgement,0.006203208556149733
jessi-v0-4-falcon3-7b-instruct,bbh_date_understanding,0.00532
jessi-v0-4-falcon3-7b-instruct,bbh_disambiguation_qa,0.006999999999999999
jessi-v0-4-falcon3-7b-instruct,bbh_formal_fallacies,0.0062
jessi-v0-4-falcon3-7b-instruct,bbh_geometric_shapes,0.0051600000000000005
jessi-v0-4-falcon3-7b-instruct,bbh_hyperbaton,0.005520000000000001
jessi-v0-4-falcon3-7b-instruct,bbh_logical_deduction_five_objects,0.00544
jessi-v0-4-falcon3-7b-instruct,bbh_logical_deduction_seven_objects,0.00508
jessi-v0-4-falcon3-7b-instruct,bbh_logical_deduction_three_objects,0.00776
jessi-v0-4-falcon3-7b-instruct,bbh_movie_recommendation,0.00756
jessi-v0-4-falcon3-7b-instruct,bbh_navigate,0.006919999999999999
jessi-v0-4-falcon3-7b-instruct,bbh_object_counting,0.0037199999999999998
jessi-v0-4-falcon3-7b-instruct,bbh_penguins_in_a_table,0.005684931506849316
jessi-v0-4-falcon3-7b-instruct,bbh_reasoning_about_colored_objects,0.00596
jessi-v0-4-falcon3-7b-instruct,bbh_ruin_names,0.00544
jessi-v0-4-falcon3-7b-instruct,bbh_salient_translation_error_detection,0.0051600000000000005
jessi-v0-4-falcon3-7b-instruct,bbh_snarks,0.007471910112359551
jessi-v0-4-falcon3-7b-instruct,bbh_sports_understanding,0.006919999999999999
jessi-v0-4-falcon3-7b-instruct,bbh_temporal_sequences,0.00328
jessi-v0-4-falcon3-7b-instruct,bbh_tracking_shuffled_objects_seven_objects,0.00184
jessi-v0-4-falcon3-7b-instruct,bbh_web_of_lies,0.00508
jessi-v0-4-falcon3-7b-instruct,gpqa,0.003028523489932886
jessi-v0-4-falcon3-7b-instruct,gpqa_extended,0.00304029304029304
jessi-v0-4-falcon3-7b-instruct,math_algebra_hard,0.0064169381107491855
jessi-v0-4-falcon3-7b-instruct,math_geometry_hard,0.002159090909090909
jessi-v0-4-falcon3-7b-instruct,math_hard,0.0036329305135951663
jessi-v0-4-falcon3-7b-instruct,math_intermediate_algebra_hard,0.001303571428571428
jessi-v0-4-falcon3-7b-instruct,math_num_theory_hard,0.002987012987012987
jessi-v0-4-falcon3-7b-instruct,math_prealgebra_hard,0.005569948186528497
jessi-v0-4-falcon3-7b-instruct,MMLU-Pro,0.004004321808510638
jessi-v0-4-falcon3-7b-instruct,musr,0.00496031746031746
jessi-v0-4-falcon3-7b-instruct,musr_murder_mysteries,0.00596
jessi-v0-4-falcon3-7b-instruct,musr_object_placements,0.00359375
jessi-v0-4-falcon3-7b-instruct,musr_team_allocation,0.00536
jessi-v0-5-falcon3-7b-instruct,Big-bench Hard,0.005549383787536885
jessi-v0-5-falcon3-7b-instruct,bbh_boolean_expressions,0.0086
jessi-v0-5-falcon3-7b-instruct,bbh_date_understanding,0.005
jessi-v0-5-falcon3-7b-instruct,bbh_disambiguation_qa,0.00716
jessi-v0-5-falcon3-7b-instruct,bbh_formal_fallacies,0.00636
jessi-v0-5-falcon3-7b-instruct,bbh_geometric_shapes,0.005600000000000001
jessi-v0-5-falcon3-7b-instruct,bbh_hyperbaton,0.006
jessi-v0-5-falcon3-7b-instruct,bbh_logical_deduction_five_objects,0.005600000000000001
jessi-v0-5-falcon3-7b-instruct,bbh_movie_recommendation,0.00772
jessi-v0-5-falcon3-7b-instruct,bbh_navigate,0.006919999999999999
jessi-v0-5-falcon3-7b-instruct,bbh_object_counting,0.00376
jessi-v0-5-falcon3-7b-instruct,bbh_penguins_in_a_table,0.006027397260273972
jessi-v0-5-falcon3-7b-instruct,bbh_reasoning_about_colored_objects,0.0062
jessi-v0-5-falcon3-7b-instruct,bbh_ruin_names,0.0058
jessi-v0-5-falcon3-7b-instruct,bbh_snarks,0.007640449438202247
jessi-v0-5-falcon3-7b-instruct,bbh_sports_understanding,0.006840000000000001
jessi-v0-5-falcon3-7b-instruct,bbh_temporal_sequences,0.00252
jessi-v0-5-falcon3-7b-instruct,bbh_tracking_shuffled_objects_five_objects,0.00172
jessi-v0-5-falcon3-7b-instruct,gpqa,0.00311241610738255
jessi-v0-5-falcon3-7b-instruct,gpqa_diamond,0.003181818181818182
jessi-v0-5-falcon3-7b-instruct,gpqa_extended,0.0031684981684981677
jessi-v0-5-falcon3-7b-instruct,GPQA,0.003013392857142857
jessi-v0-5-falcon3-7b-instruct,math_counting_and_prob_hard,0.003577235772357723
jessi-v0-5-falcon3-7b-instruct,math_geometry_hard,0.002613636363636363
jessi-v0-5-falcon3-7b-instruct,math_hard,0.0033799093655589117
jessi-v0-5-falcon3-7b-instruct,math_intermediate_algebra_hard,0.0008749999999999999
jessi-v0-5-falcon3-7b-instruct,math_num_theory_hard,0.0032467532467532465
jessi-v0-5-falcon3-7b-instruct,math_precalculus_hard,0.000999999999999999
jessi-v0-5-falcon3-7b-instruct,MMLU-Pro,0.0039660904255319155
jessi-v0-5-falcon3-7b-instruct,musr,0.004854497354497354
jessi-v0-5-falcon3-7b-instruct,musr_object_placements,0.003515625
jessi-v0-6-falcon3-7b-instruct,Big-bench Hard,0.00547300815830585
jessi-v0-6-falcon3-7b-instruct,bbh_boolean_expressions,0.00876
jessi-v0-6-falcon3-7b-instruct,bbh_date_understanding,0.00536
jessi-v0-6-falcon3-7b-instruct,bbh_disambiguation_qa,0.006999999999999999
jessi-v0-6-falcon3-7b-instruct,bbh_formal_fallacies,0.006
jessi-v0-6-falcon3-7b-instruct,bbh_geometric_shapes,0.0058
jessi-v0-6-falcon3-7b-instruct,bbh_hyperbaton,0.0054
jessi-v0-6-falcon3-7b-instruct,bbh_logical_deduction_three_objects,0.0078000000000000005
jessi-v0-6-falcon3-7b-instruct,bbh_movie_recommendation,0.00764
jessi-v0-6-falcon3-7b-instruct,bbh_navigate,0.00688
jessi-v0-6-falcon3-7b-instruct,bbh_object_counting,0.00384
jessi-v0-6-falcon3-7b-instruct,bbh_penguins_in_a_table,0.005479452054794521
jessi-v0-6-falcon3-7b-instruct,bbh_reasoning_about_colored_objects,0.00596
jessi-v0-6-falcon3-7b-instruct,bbh_ruin_names,0.00536
jessi-v0-6-falcon3-7b-instruct,bbh_salient_translation_error_detection,0.00532
jessi-v0-6-falcon3-7b-instruct,bbh_snarks,0.007808988764044944
jessi-v0-6-falcon3-7b-instruct,bbh_sports_understanding,0.0064
jessi-v0-6-falcon3-7b-instruct,bbh_temporal_sequences,0.00308
jessi-v0-6-falcon3-7b-instruct,bbh_tracking_shuffled_objects_five_objects,0.0018
jessi-v0-6-falcon3-7b-instruct,bbh_tracking_shuffled_objects_seven_objects,0.00196
jessi-v0-6-falcon3-7b-instruct,bbh_tracking_shuffled_objects_three_objects,0.00336
jessi-v0-6-falcon3-7b-instruct,bbh_web_of_lies,0.00484
jessi-v0-6-falcon3-7b-instruct,gpqa,0.003003355704697986
jessi-v0-6-falcon3-7b-instruct,gpqa_diamond,0.003181818181818182
jessi-v0-6-falcon3-7b-instruct,gpqa_extended,0.002985347985347985
jessi-v0-6-falcon3-7b-instruct,GPQA,0.0029464285714285708
jessi-v0-6-falcon3-7b-instruct,math_algebra_hard,0.005798045602605864
jessi-v0-6-falcon3-7b-instruct,math_geometry_hard,0.002045454545454545
jessi-v0-6-falcon3-7b-instruct,math_hard,0.003413897280966767
jessi-v0-6-falcon3-7b-instruct,math_num_theory_hard,0.003506493506493506
jessi-v0-6-falcon3-7b-instruct,math_prealgebra_hard,0.005544041450777202
jessi-v0-6-falcon3-7b-instruct,math_precalculus_hard,0.001407407407407407
jessi-v0-6-falcon3-7b-instruct,MMLU-Pro,0.003956948138297872
jessi-v0-6-falcon3-7b-instruct,musr,0.004894179894179894
jessi-v0-6-falcon3-7b-instruct,musr_murder_mysteries,0.006
jessi-v0-6-falcon3-7b-instruct,musr_object_placements,0.0036328125
jessi-v0-6-falcon3-7b-instruct,musr_team_allocation,0.00508
josie-3b-v6-0,Big-bench Hard,0.004474917549036625
josie-3b-v6-0,bbh_boolean_expressions,0.0074399999999999996
josie-3b-v6-0,bbh_causal_judgement,0.005775401069518717
josie-3b-v6-0,bbh_date_understanding,0.0048
josie-3b-v6-0,bbh_geometric_shapes,0.00404
josie-3b-v6-0,bbh_hyperbaton,0.005679999999999999
josie-3b-v6-0,bbh_logical_deduction_five_objects,0.00376
josie-3b-v6-0,bbh_logical_deduction_three_objects,0.00612
josie-3b-v6-0,bbh_movie_recommendation,0.00672
josie-3b-v6-0,bbh_navigate,0.00656
josie-3b-v6-0,bbh_object_counting,0.00264
josie-3b-v6-0,bbh_penguins_in_a_table,0.004315068493150685
josie-3b-v6-0,bbh_reasoning_about_colored_objects,0.00396
josie-3b-v6-0,bbh_ruin_names,0.0041199999999999995
josie-3b-v6-0,bbh_salient_translation_error_detection,0.00392
josie-3b-v6-0,bbh_snarks,0.005337078651685393
josie-3b-v6-0,bbh_sports_understanding,0.00612
josie-3b-v6-0,bbh_temporal_sequences,0.00092
josie-3b-v6-0,bbh_tracking_shuffled_objects_five_objects,0.00136
josie-3b-v6-0,bbh_tracking_shuffled_objects_seven_objects,0.00128
josie-3b-v6-0,bbh_tracking_shuffled_objects_three_objects,0.00328
josie-3b-v6-0,gpqa,0.0029026845637583894
josie-3b-v6-0,gpqa_diamond,0.0029292929292929286
josie-3b-v6-0,math_counting_and_prob_hard,0.001219512195121951
josie-3b-v6-0,math_geometry_hard,0.000757575757575757
josie-3b-v6-0,math_intermediate_algebra_hard,0.000428571428571428
josie-3b-v6-0,math_num_theory_hard,0.001071428571428571
josie-3b-v6-0,math_prealgebra_hard,0.002305699481865284
josie-3b-v6-0,math_precalculus_hard,0.000592592592592592
josie-3b-v6-0,musr,0.0038492063492063487
josie-3b-v6-0,musr_murder_mysteries,0.00508
josie-3b-v6-0,musr_object_placements,0.00234375
josie-3b-v6-0,musr_team_allocation,0.00416
josie-7b-v6-0,Big-bench Hard,0.005094601631661169
josie-7b-v6-0,bbh_boolean_expressions,0.00772
josie-7b-v6-0,bbh_causal_judgement,0.005133689839572193
josie-7b-v6-0,bbh_date_understanding,0.00532
josie-7b-v6-0,bbh_disambiguation_qa,0.00632
josie-7b-v6-0,bbh_formal_fallacies,0.0054800000000000005
josie-7b-v6-0,bbh_geometric_shapes,0.00592
josie-7b-v6-0,bbh_hyperbaton,0.0052
josie-7b-v6-0,bbh_logical_deduction_seven_objects,0.00416
josie-7b-v6-0,bbh_logical_deduction_three_objects,0.0078000000000000005
josie-7b-v6-0,bbh_movie_recommendation,0.0060799999999999995
josie-7b-v6-0,bbh_navigate,0.0066
josie-7b-v6-0,bbh_object_counting,0.0034799999999999996
josie-7b-v6-0,bbh_penguins_in_a_table,0.004794520547945205
josie-7b-v6-0,bbh_reasoning_about_colored_objects,0.005520000000000001
josie-7b-v6-0,bbh_salient_translation_error_detection,0.00496
josie-7b-v6-0,bbh_sports_understanding,0.00712
josie-7b-v6-0,bbh_temporal_sequences,0.0047599999999999995
josie-7b-v6-0,bbh_tracking_shuffled_objects_five_objects,0.00164
josie-7b-v6-0,bbh_tracking_shuffled_objects_seven_objects,0.00104
josie-7b-v6-0,bbh_tracking_shuffled_objects_three_objects,0.00264
josie-7b-v6-0,bbh_web_of_lies,0.00544
josie-7b-v6-0,gpqa,0.0028271812080536913
josie-7b-v6-0,gpqa_extended,0.002948717948717949
josie-7b-v6-0,math_algebra_hard,0.003550488599348534
josie-7b-v6-0,math_counting_and_prob_hard,0.002398373983739837
josie-7b-v6-0,math_num_theory_hard,0.00224025974025974
josie-7b-v6-0,math_prealgebra_hard,0.0032901554404145077
josie-7b-v6-0,math_precalculus_hard,0.000851851851851851
josie-7b-v6-0,MMLU-Pro,0.0038065159574468084
josie-7b-v6-0,musr,0.00414021164021164
josie-7b-v6-0,musr_murder_mysteries,0.0051600000000000005
josie-7b-v6-0,musr_team_allocation,0.00488
josie-7b-v6-0-step2000,Big-bench Hard,0.005082450963374414
josie-7b-v6-0-step2000,bbh_boolean_expressions,0.00772
josie-7b-v6-0-step2000,bbh_date_understanding,0.0054600000000000004
josie-7b-v6-0-step2000,bbh_disambiguation_qa,0.00634
josie-7b-v6-0-step2000,bbh_formal_fallacies,0.005580000000000001
josie-7b-v6-0-step2000,bbh_geometric_shapes,0.005719999999999999
josie-7b-v6-0-step2000,bbh_hyperbaton,0.00536
josie-7b-v6-0-step2000,bbh_logical_deduction_five_objects,0.0046
josie-7b-v6-0-step2000,bbh_logical_deduction_seven_objects,0.00432
josie-7b-v6-0-step2000,bbh_movie_recommendation,0.00628
josie-7b-v6-0-step2000,bbh_navigate,0.00642
josie-7b-v6-0-step2000,bbh_object_counting,0.00356
josie-7b-v6-0-step2000,bbh_penguins_in_a_table,0.005171232876712328
josie-7b-v6-0-step2000,bbh_reasoning_about_colored_objects,0.0055000000000000005
josie-7b-v6-0-step2000,bbh_ruin_names,0.00416
josie-7b-v6-0-step2000,bbh_salient_translation_error_detection,0.00488
josie-7b-v6-0-step2000,bbh_snarks,0.006320224719101124
josie-7b-v6-0-step2000,bbh_sports_understanding,0.006939999999999999
josie-7b-v6-0-step2000,bbh_temporal_sequences,0.00434
josie-7b-v6-0-step2000,bbh_tracking_shuffled_objects_five_objects,0.0018599999999999999
josie-7b-v6-0-step2000,bbh_tracking_shuffled_objects_seven_objects,0.0013800000000000002
josie-7b-v6-0-step2000,bbh_tracking_shuffled_objects_three_objects,0.002299999999999999
josie-7b-v6-0-step2000,bbh_web_of_lies,0.005180000000000001
josie-7b-v6-0-step2000,gpqa_extended,0.002847985347985348
josie-7b-v6-0-step2000,GPQA,0.002745535714285714
josie-7b-v6-0-step2000,math_algebra_hard,0.001824104234527687
josie-7b-v6-0-step2000,math_counting_and_prob_hard,0.001117886178861788
josie-7b-v6-0-step2000,math_geometry_hard,0.0006060606060606061
josie-7b-v6-0-step2000,math_intermediate_algebra_hard,0.000321428571428571
josie-7b-v6-0-step2000,math_num_theory_hard,0.001168831168831168
josie-7b-v6-0-step2000,math_prealgebra_hard,0.001476683937823834
josie-7b-v6-0-step2000,math_precalculus_hard,0.000518518518518518
josie-7b-v6-0-step2000,MMLU-Pro,0.004022190824468085
josie-7b-v6-0-step2000,musr_murder_mysteries,0.0057399999999999994
josie-7b-v6-0-step2000,musr_object_placements,0.002578125
josie-7b-v6-0-step2000,musr_team_allocation,0.00536
juanako-7b-una,Big-bench Hard,0.0050494705780246485
juanako-7b-una,bbh_boolean_expressions,0.007200000000000001
juanako-7b-una,bbh_causal_judgement,0.006042780748663101
juanako-7b-una,bbh_date_understanding,0.003960000000000001
juanako-7b-una,bbh_disambiguation_qa,0.0068000000000000005
juanako-7b-una,bbh_formal_fallacies,0.005600000000000001
juanako-7b-una,bbh_geometric_shapes,0.0044800000000000005
juanako-7b-una,bbh_logical_deduction_five_objects,0.00544
juanako-7b-una,bbh_logical_deduction_seven_objects,0.00432
juanako-7b-una,bbh_logical_deduction_three_objects,0.007040000000000001
juanako-7b-una,bbh_movie_recommendation,0.006919999999999998
juanako-7b-una,bbh_navigate,0.00584
juanako-7b-una,bbh_object_counting,0.00364
juanako-7b-una,bbh_penguins_in_a_table,0.004383561643835616
juanako-7b-una,bbh_reasoning_about_colored_objects,0.0051600000000000005
juanako-7b-una,bbh_ruin_names,0.00644
juanako-7b-una,bbh_salient_translation_error_detection,0.00428
juanako-7b-una,bbh_snarks,0.006853932584269663
juanako-7b-una,bbh_sports_understanding,0.00828
juanako-7b-una,bbh_tracking_shuffled_objects_seven_objects,0.00172
juanako-7b-una,bbh_tracking_shuffled_objects_three_objects,0.00292
juanako-7b-una,gpqa,0.002961409395973154
juanako-7b-una,gpqa_diamond,0.0030808080808080803
juanako-7b-una,gpqa_extended,0.002893772893772894
juanako-7b-una,GPQA,0.002991071428571428
juanako-7b-una,math_algebra_hard,0.0005211726384364819
juanako-7b-una,math_counting_and_prob_hard,0.0
juanako-7b-una,math_geometry_hard,0.0
juanako-7b-una,math_intermediate_algebra_hard,8.3333333333333e-05
juanako-7b-una,math_num_theory_hard,0.000259740259740259
juanako-7b-una,math_prealgebra_hard,0.0009153713298791009
juanako-7b-una,math_precalculus_hard,0.000123456790123456
juanako-7b-una,MMLU-Pro,0.0027709441489361703
juanako-7b-una,musr,0.004642857142857142
juanako-7b-una,musr_murder_mysteries,0.005679999999999999
juanako-7b-una,musr_team_allocation,0.00388
knf-2-8b,bbh_boolean_expressions,0.00792
knf-2-8b,bbh_causal_judgement,0.006042780748663101
knf-2-8b,bbh_disambiguation_qa,0.00596
knf-2-8b,bbh_formal_fallacies,0.00536
